Name	Parent	Desc	ParentDesc
HP:0010044	HP:0010049	Short 4th metacarpal	Short metacarpal
HP:0010045	HP:0005914	Aplasia/Hypoplasia of the 5th metacarpal	Aplasia/Hypoplasia involving the metacarpal bones
HP:0010045	HP:0010013	Aplasia/Hypoplasia of the 5th metacarpal	Abnormality of the 5th metacarpal
HP:0010046	HP:0010045	Aplasia of the 5th metacarpal	Aplasia/Hypoplasia of the 5th metacarpal
HP:0010046	HP:0010048	Aplasia of the 5th metacarpal	Aplasia of metacarpal bones
HP:0010047	HP:0010045	Short 5th metacarpal	Aplasia/Hypoplasia of the 5th metacarpal
HP:0010047	HP:0010049	Short 5th metacarpal	Short metacarpal
HP:0010048	HP:0005914	Aplasia of metacarpal bones	Aplasia/Hypoplasia involving the metacarpal bones
HP:0010049	HP:0005914	Short metacarpal	Aplasia/Hypoplasia involving the metacarpal bones
HP:0010051	HP:0001844	Deviation of the hallux	Abnormality of the hallux
HP:0010051	HP:0100498	Deviation of the hallux	Deviation of toes
HP:0010052	HP:0010057	Abnormal morphology of the proximal phalanx of the hallux	Abnormality of the phalanges of the hallux
HP:0010052	HP:0010183	Abnormal morphology of the proximal phalanx of the hallux	Abnormality of the middle phalanges of the toes
HP:0010053	HP:0010057	Abnormality of the distal phalanx of the hallux	Abnormality of the phalanges of the hallux
HP:0010053	HP:0010182	Abnormality of the distal phalanx of the hallux	Abnormality of the distal phalanges of the toes
HP:0010054	HP:0001832	Abnormality of the first metatarsal bone	Abnormal metatarsal morphology
HP:0010055	HP:0001837	Broad hallux	Broad toe
HP:0010055	HP:0001844	Broad hallux	Abnormality of the hallux
HP:0010056	HP:0001844	Abnormality of the epiphyses of the hallux	Abnormality of the hallux
HP:0010056	HP:0010160	Abnormality of the epiphyses of the hallux	Abnormality of the epiphyses of the toes
HP:0010057	HP:0001844	Abnormality of the phalanges of the hallux	Abnormality of the hallux
HP:0010057	HP:0010161	Abnormality of the phalanges of the hallux	Abnormality of the phalanges of the toes
HP:0010058	HP:0008362	Aplasia/Hypoplasia of the phalanges of the hallux	Aplasia/Hypoplasia of the hallux
HP:0010058	HP:0010057	Aplasia/Hypoplasia of the phalanges of the hallux	Abnormality of the phalanges of the hallux
HP:0010058	HP:0010173	Aplasia/Hypoplasia of the phalanges of the hallux	Aplasia/Hypoplasia of the phalanges of the toes
HP:0010059	HP:0010057	Broad hallux phalanx	Abnormality of the phalanges of the hallux
HP:0010059	HP:0010174	Broad hallux phalanx	Broad phalanx of the toes
HP:0010060	HP:0010057	Bullet-shaped hallux phalanx	Abnormality of the phalanges of the hallux
HP:0010060	HP:0010175	Bullet-shaped hallux phalanx	Bullet-shaped toe phalanx
HP:0010061	HP:0010057	Curved hallux phalanx	Abnormality of the phalanges of the hallux
HP:0010061	HP:0010176	Curved hallux phalanx	Curved toe phalanx
HP:0010062	HP:0010057	Osteolytic defects of the phalanges of the hallux	Abnormality of the phalanges of the hallux
HP:0010062	HP:0010177	Osteolytic defects of the phalanges of the hallux	Osteolytic defects of the phalanges of the toes
HP:0010063	HP:0010057	Patchy sclerosis of hallux phalanx	Abnormality of the phalanges of the hallux
HP:0010063	HP:0010178	Patchy sclerosis of hallux phalanx	Patchy sclerosis of toe phalanx
HP:0010063	HP:0100930	Patchy sclerosis of hallux phalanx	Sclerosis of hallux phalanx
HP:0010064	HP:0010057	Symphalangism affecting the phalanges of the hallux	Abnormality of the phalanges of the hallux
HP:0010064	HP:0010179	Symphalangism affecting the phalanges of the hallux	Symphalangism affecting the phalanges of the toes
HP:0010064	HP:0100235	Symphalangism affecting the phalanges of the hallux	Synostosis involving bones of the toes
HP:0010065	HP:0010057	Triangular shaped phalanges of the hallux	Abnormality of the phalanges of the hallux
HP:0010065	HP:0010180	Triangular shaped phalanges of the hallux	Triangular shaped phalanges of the toes
HP:0010066	HP:0010057	Duplication of phalanx of hallux	Abnormality of the phalanges of the hallux
HP:0010066	HP:0010181	Duplication of phalanx of hallux	Duplication of phalanx of toe
HP:0010067	HP:0010054	Aplasia/hypoplasia of the 1st metatarsal	Abnormality of the first metatarsal bone
HP:0010068	HP:0001783	Broad first metatarsal	Broad metatarsal
HP:0010068	HP:0010054	Broad first metatarsal	Abnormality of the first metatarsal bone
HP:0010069	HP:0010054	Bullet-shaped 1st metatarsal	Abnormality of the first metatarsal bone
HP:0010070	HP:0010054	Curved 1st metatarsal	Abnormality of the first metatarsal bone
HP:0010071	HP:0001473	Osteolytic defects of the 1st metatarsal	Metatarsal osteolysis
HP:0010071	HP:0010054	Osteolytic defects of the 1st metatarsal	Abnormality of the first metatarsal bone
HP:0010071	HP:0010062	Osteolytic defects of the 1st metatarsal	Osteolytic defects of the phalanges of the hallux
HP:0010072	HP:0010054	Patchy sclerosis of the 1st metatarsal	Abnormality of the first metatarsal bone
HP:0010072	HP:0010063	Patchy sclerosis of the 1st metatarsal	Patchy sclerosis of hallux phalanx
HP:0010072	HP:0010208	Patchy sclerosis of the 1st metatarsal	Patchy sclerosis of proximal toe phalanx
HP:0010072	HP:0100945	Patchy sclerosis of the 1st metatarsal	Sclerosis of the 1st metatarsal
HP:0010073	HP:0010054	Synostosis involving the 1st metatarsal	Abnormality of the first metatarsal bone
HP:0010074	HP:0010054	Triangular shaped 1st metatarsal	Abnormality of the first metatarsal bone
HP:0010074	HP:0010065	Triangular shaped 1st metatarsal	Triangular shaped phalanges of the hallux
HP:0010075	HP:0001449	Duplication of the 1st metatarsal	Duplication of metatarsal bones
HP:0010075	HP:0010054	Duplication of the 1st metatarsal	Abnormality of the first metatarsal bone
HP:0010076	HP:0010053	Aplasia/Hypoplasia of the distal phalanx of the hallux	Abnormality of the distal phalanx of the hallux
HP:0010076	HP:0010058	Aplasia/Hypoplasia of the distal phalanx of the hallux	Aplasia/Hypoplasia of the phalanges of the hallux
HP:0010076	HP:0010185	Aplasia/Hypoplasia of the distal phalanx of the hallux	Aplasia/Hypoplasia of the distal phalanges of the toes
HP:0010077	HP:0010053	Broad distal phalanx of the hallux	Abnormality of the distal phalanx of the hallux
HP:0010077	HP:0010059	Broad distal phalanx of the hallux	Broad hallux phalanx
HP:0010077	HP:0010186	Broad distal phalanx of the hallux	Broad distal phalanx of the toes
HP:0010078	HP:0010053	Bullet-shaped distal phalanx of the hallux	Abnormality of the distal phalanx of the hallux
HP:0010078	HP:0010060	Bullet-shaped distal phalanx of the hallux	Bullet-shaped hallux phalanx
HP:0010078	HP:0010187	Bullet-shaped distal phalanx of the hallux	Bullet-shaped distal toe phalanx
HP:0010079	HP:0010053	Curved distal phalanx of the hallux	Abnormality of the distal phalanx of the hallux
HP:0010079	HP:0010061	Curved distal phalanx of the hallux	Curved hallux phalanx
HP:0010079	HP:0010188	Curved distal phalanx of the hallux	Curved distal toe phalanx
HP:0010080	HP:0010053	Osteolytic defects of the distal phalanx of the hallux	Abnormality of the distal phalanx of the hallux
HP:0010080	HP:0010062	Osteolytic defects of the distal phalanx of the hallux	Osteolytic defects of the phalanges of the hallux
HP:0010080	HP:0010189	Osteolytic defects of the distal phalanx of the hallux	Osteolytic defects of the distal phalanges of the toes
HP:0010081	HP:0010063	Patchy sclerosis of the distal phalanx of the hallux	Patchy sclerosis of hallux phalanx
HP:0010081	HP:0010190	Patchy sclerosis of the distal phalanx of the hallux	Patchy sclerosis of distal toe phalanx
HP:0010081	HP:0100944	Patchy sclerosis of the distal phalanx of the hallux	Sclerosis of the distal phalanx of the hallux
HP:0010082	HP:0001859	Symphalangism affecting the distal phalanx of the hallux	Distal foot symphalangism
HP:0010082	HP:0010053	Symphalangism affecting the distal phalanx of the hallux	Abnormality of the distal phalanx of the hallux
HP:0010082	HP:0010091	Symphalangism affecting the distal phalanx of the hallux	Symphalangism affecting the proximal phalanx of the hallux
HP:0010082	HP:0010191	Symphalangism affecting the distal phalanx of the hallux	Symphalangism affecting the distal phalanges of the toes
HP:0010083	HP:0010053	Triangular shaped distal phalanx of the hallux	Abnormality of the distal phalanx of the hallux
HP:0010083	HP:0010065	Triangular shaped distal phalanx of the hallux	Triangular shaped phalanges of the hallux
HP:0010083	HP:0010192	Triangular shaped distal phalanx of the hallux	Triangular shaped distal phalanges of the toes
HP:0010084	HP:0010053	Duplication of the distal phalanx of the hallux	Abnormality of the distal phalanx of the hallux
HP:0010084	HP:0010066	Duplication of the distal phalanx of the hallux	Duplication of phalanx of hallux
HP:0010084	HP:0010193	Duplication of the distal phalanx of the hallux	Duplication of distal phalanx of toe
HP:0010085	HP:0010052	Aplasia/Hypoplasia of the proximal phalanx of the hallux	Abnormal morphology of the proximal phalanx of the hallux
HP:0010085	HP:0010058	Aplasia/Hypoplasia of the proximal phalanx of the hallux	Aplasia/Hypoplasia of the phalanges of the hallux
HP:0010085	HP:0010194	Aplasia/Hypoplasia of the proximal phalanx of the hallux	Aplasia/Hypoplasia of the middle phalanges of the toes
HP:0010086	HP:0010052	Broad proximal phalanx of the hallux	Abnormal morphology of the proximal phalanx of the hallux
HP:0010086	HP:0010059	Broad proximal phalanx of the hallux	Broad hallux phalanx
HP:0010086	HP:0010204	Broad proximal phalanx of the hallux	Broad proximal phalanx of toe
HP:0010087	HP:0010052	Bullet-shaped proximal phalanx of the hallux	Abnormal morphology of the proximal phalanx of the hallux
HP:0010087	HP:0010060	Bullet-shaped proximal phalanx of the hallux	Bullet-shaped hallux phalanx
HP:0010087	HP:0010205	Bullet-shaped proximal phalanx of the hallux	Bullet-shaped proximal toe phalanx
HP:0010088	HP:0010052	Curved proximal phalanx of the hallux	Abnormal morphology of the proximal phalanx of the hallux
HP:0010088	HP:0010061	Curved proximal phalanx of the hallux	Curved hallux phalanx
HP:0010088	HP:0010206	Curved proximal phalanx of the hallux	Curved proximal toe phalanx
HP:0010089	HP:0010052	Osteolytic defects of the proximal phalanx of the hallux	Abnormal morphology of the proximal phalanx of the hallux
HP:0010089	HP:0010062	Osteolytic defects of the proximal phalanx of the hallux	Osteolytic defects of the phalanges of the hallux
HP:0010089	HP:0010198	Osteolytic defects of the proximal phalanx of the hallux	Osteolytic defects of the middle phalanges of the toes
HP:0010090	HP:0010052	Patchy sclerosis of the proximal phalanx of the hallux	Abnormal morphology of the proximal phalanx of the hallux
HP:0010090	HP:0010063	Patchy sclerosis of the proximal phalanx of the hallux	Patchy sclerosis of hallux phalanx
HP:0010090	HP:0010199	Patchy sclerosis of the proximal phalanx of the hallux	Patchy sclerosis of middle toe phalanx
HP:0010090	HP:0100943	Patchy sclerosis of the proximal phalanx of the hallux	Sclerosis of the proximal phalanx of the hallux
HP:0010091	HP:0010052	Symphalangism affecting the proximal phalanx of the hallux	Abnormal morphology of the proximal phalanx of the hallux
HP:0010091	HP:0010064	Symphalangism affecting the proximal phalanx of the hallux	Symphalangism affecting the phalanges of the hallux
HP:0010091	HP:0010200	Symphalangism affecting the proximal phalanx of the hallux	Symphalangism affecting the middle phalanges of the toes
HP:0010092	HP:0010052	Triangular shaped proximal phalanx of the hallux	Abnormal morphology of the proximal phalanx of the hallux
HP:0010092	HP:0010065	Triangular shaped proximal phalanx of the hallux	Triangular shaped phalanges of the hallux
HP:0010092	HP:0010201	Triangular shaped proximal phalanx of the hallux	Triangular shaped middle phalanges of the toes
HP:0010093	HP:0010052	Duplication of the proximal phalanx of the hallux	Abnormal morphology of the proximal phalanx of the hallux
HP:0010093	HP:0010066	Duplication of the proximal phalanx of the hallux	Duplication of phalanx of hallux
HP:0010093	HP:0010202	Duplication of the proximal phalanx of the hallux	Duplication of middle phalanx of toe
HP:0010094	HP:0010093	Complete duplication of the proximal phalanx of the hallux	Duplication of the proximal phalanx of the hallux
HP:0010094	HP:0010100	Complete duplication of the proximal phalanx of the hallux	Complete duplication of hallux phalanx
HP:0010095	HP:0010093	Partial duplication of the proximal phalanx of the hallux	Duplication of the proximal phalanx of the hallux
HP:0010095	HP:0010101	Partial duplication of the proximal phalanx of the hallux	Partial duplication of the phalanges of the hallux
HP:0010096	HP:0010084	Complete duplication of the distal phalanx of the hallux	Duplication of the distal phalanx of the hallux
HP:0010096	HP:0010100	Complete duplication of the distal phalanx of the hallux	Complete duplication of hallux phalanx
HP:0010097	HP:0010084	Partial duplication of the distal phalanx of the hallux	Duplication of the distal phalanx of the hallux
HP:0010097	HP:0010101	Partial duplication of the distal phalanx of the hallux	Partial duplication of the phalanges of the hallux
HP:0010098	HP:0010075	Complete duplication of the 1st metatarsal	Duplication of the 1st metatarsal
HP:0010099	HP:0010075	Partial duplication of the 1st metatarsal	Duplication of the 1st metatarsal
HP:0010099	HP:0010101	Partial duplication of the 1st metatarsal	Partial duplication of the phalanges of the hallux
HP:0010100	HP:0010066	Complete duplication of hallux phalanx	Duplication of phalanx of hallux
HP:0010101	HP:0010066	Partial duplication of the phalanges of the hallux	Duplication of phalanx of hallux
HP:0010102	HP:0010076	Aplasia of the distal phalanx of the hallux	Aplasia/Hypoplasia of the distal phalanx of the hallux
HP:0010102	HP:0010110	Aplasia of the distal phalanx of the hallux	Aplasia of the phalanges of the hallux
HP:0010102	HP:0010645	Aplasia of the distal phalanx of the hallux	Aplasia of the distal phalanges of the toes
HP:0010103	HP:0010076	Short distal phalanx of hallux	Aplasia/Hypoplasia of the distal phalanx of the hallux
HP:0010103	HP:0010111	Short distal phalanx of hallux	Short phalanx of hallux
HP:0010104	HP:0010067	Absent first metatarsal	Aplasia/hypoplasia of the 1st metatarsal
HP:0010104	HP:0010744	Absent first metatarsal	Absent metatarsal bone
HP:0010105	HP:0010054	Short first metatarsal	Abnormality of the first metatarsal bone
HP:0010105	HP:0010743	Short first metatarsal	Short metatarsal
HP:0010106	HP:0010085	Aplasia of the proximal phalanx of the hallux	Aplasia/Hypoplasia of the proximal phalanx of the hallux
HP:0010106	HP:0010110	Aplasia of the proximal phalanx of the hallux	Aplasia of the phalanges of the hallux
HP:0010106	HP:0100388	Aplasia of the proximal phalanx of the hallux	Aplasia of the proximal phalanges of the toes
